time,readback,angle
2025-08-27 08:37:01.995859861,1.5437e-06,-38194144.0
2025-08-27 08:37:02.495334625,1.5437e-06,-38144057.0
2025-08-27 08:37:02.994124651,1.5439e-06,-38094032.0
2025-08-27 08:37:03.490602970,1.5439e-06,-38044010.0
2025-08-27 08:37:03.989507675,1.5405e-06,-37993980.0
2025-08-27 08:37:04.485400677,1.5405e-06,-37943984.0
2025-08-27 08:37:04.988594770,1.5384e-06,-37893929.0
2025-08-27 08:37:05.488530397,1.5384e-06,-37844013.0
2025-08-27 08:37:05.988283873,1.5382e-06,-37793911.0
2025-08-27 08:37:06.485097408,1.5382e-06,-37743861.0
2025-08-27 08:37:06.984470844,1.5371e-06,-37693859.0
2025-08-27 08:37:07.294977427,1.5371e-06,-37643821.0
2025-08-27 08:37:07.793899298,1.5332e-06,-37593832.0
2025-08-27 08:37:08.288703918,1.5332e-06,-37543778.0
2025-08-27 08:37:08.787754536,1.5289e-06,-37493762.0
2025-08-27 08:37:09.289925575,1.5289e-06,-37443734.0
2025-08-27 08:37:09.788962126,1.5202e-06,-37393721.0
2025-08-27 08:37:10.282328844,1.5202e-06,-37343730.0
2025-08-27 08:37:10.658532619,1.5191e-06,-37293647.0
2025-08-27 08:37:11.159229279,1.5191e-06,-37243649.0
2025-08-27 08:37:11.598655939,1.5193e-06,-37193596.0
2025-08-27 08:37:12.093508005,1.5193e-06,-37143565.0
2025-08-27 08:37:12.590724945,1.5198e-06,-37093536.0
2025-08-27 08:37:13.091933727,1.5198e-06,-37043517.0
2025-08-27 08:37:13.588292599,1.5256e-06,-36993504.0
2025-08-27 08:37:14.092302561,1.5256e-06,-36943481.0
2025-08-27 08:37:14.590473413,1.5164e-06,-36893481.0
2025-08-27 08:37:15.087455511,1.5164e-06,-36843448.0
2025-08-27 08:37:15.590513229,1.5189e-06,-36793368.0
2025-08-27 08:37:16.087558508,1.5189e-06,-36743414.0
2025-08-27 08:37:16.582152128,1.5178e-06,-36693363.0
2025-08-27 08:37:17.079144239,1.5178e-06,-36643363.0
2025-08-27 08:37:17.579106569,1.517e-06,-36593308.0
2025-08-27 08:37:18.077915668,1.517e-06,-36543270.0
2025-08-27 08:37:18.577975035,1.5164e-06,-36493269.0
2025-08-27 08:37:19.075415373,1.5164e-06,-36443238.0
2025-08-27 08:37:19.572069168,1.5163e-06,-36393202.0
2025-08-27 08:37:20.070648432,1.5163e-06,-36343174.0
2025-08-27 08:37:20.566317797,1.5144e-06,-36293139.0
2025-08-27 08:37:20.905448675,1.5144e-06,-36243122.0
2025-08-27 08:37:21.400972843,1.5144e-06,-36193123.0
2025-08-27 08:37:21.898661852,1.5131e-06,-36143068.0
2025-08-27 08:37:22.394881010,1.5131e-06,-36093056.0
2025-08-27 08:37:22.892861843,1.5123e-06,-36043027.0
2025-08-27 08:37:23.391722441,1.5123e-06,-35993014.0
2025-08-27 08:37:23.890933514,1.5082e-06,-35943007.0
2025-08-27 08:37:24.392517328,1.5082e-06,-35892940.0
2025-08-27 08:37:24.890259027,1.5052e-06,-35842933.0
2025-08-27 08:37:25.386837959,1.5052e-06,-35792932.0
2025-08-27 08:37:25.887247324,1.504e-06,-35742930.0
2025-08-27 08:37:26.393068790,1.504e-06,-35692858.0
2025-08-27 08:37:26.893155098,1.5026e-06,-35642858.0
2025-08-27 08:37:27.391116858,1.5026e-06,-35592838.0
2025-08-27 08:37:27.888010025,1.5035e-06,-35542801.0
2025-08-27 08:37:28.383548737,1.5035e-06,-35492788.0
2025-08-27 08:37:28.876985550,1.5013e-06,-35442761.0
2025-08-27 08:37:29.373110533,1.5013e-06,-35392734.0
2025-08-27 08:37:29.869072437,1.4994e-06,-35342677.0
2025-08-27 08:37:30.368690491,1.4994e-06,-35292679.0
2025-08-27 08:37:30.865612030,1.5005e-06,-35242647.0
2025-08-27 08:37:31.365188122,1.5005e-06,-35192650.0
2025-08-27 08:37:31.864501953,1.4983e-06,-35142568.0
2025-08-27 08:37:32.361849308,1.4983e-06,-35092577.0
2025-08-27 08:37:32.860357046,1.4961e-06,-35042520.0
2025-08-27 08:37:33.363792658,1.4961e-06,-34992539.0
2025-08-27 08:37:33.861924648,1.4917e-06,-34942499.0
2025-08-27 08:37:34.360853672,1.4917e-06,-34892466.0
2025-08-27 08:37:34.863598585,1.4908e-06,-34842462.0
2025-08-27 08:37:35.361514330,1.4908e-06,-34792401.0
2025-08-27 08:37:35.857592344,1.4904e-06,-34742389.0
2025-08-27 08:37:36.108085394,1.4904e-06,-34692347.0
2025-08-27 08:37:36.481467724,1.4904e-06,-34642322.0
2025-08-27 08:37:36.982826233,1.4898e-06,-34592332.0
2025-08-27 08:37:37.354399920,1.4898e-06,-34542271.0
2025-08-27 08:37:37.847990274,1.4888e-06,-34492288.0
2025-08-27 08:37:38.345758915,1.4888e-06,-34442229.0
2025-08-27 08:37:38.842451096,1.487e-06,-34392217.0
2025-08-27 08:37:39.337341547,1.487e-06,-34342185.0
2025-08-27 08:37:39.835005045,1.4864e-06,-34292172.0
2025-08-27 08:37:40.144133091,1.4864e-06,-34242121.0
2025-08-27 08:37:40.642748117,1.4846e-06,-34192127.0
2025-08-27 08:37:41.143000603,1.4846e-06,-34142089.0
2025-08-27 08:37:41.638956308,1.4822e-06,-34092033.0
2025-08-27 08:37:42.131377219,1.4822e-06,-34042030.0
2025-08-27 08:37:42.626416445,1.4829e-06,-33992039.0
2025-08-27 08:37:43.123676300,1.4829e-06,-33941950.0
2025-08-27 08:37:43.620450735,1.482e-06,-33891967.0
2025-08-27 08:37:44.116370440,1.482e-06,-33841940.0
2025-08-27 08:37:44.614839077,1.4804e-06,-33791885.0
2025-08-27 08:37:45.110297441,1.4804e-06,-33741918.0
2025-08-27 08:37:45.609512329,1.478e-06,-33691840.0
2025-08-27 08:37:46.106650591,1.478e-06,-33641858.0
2025-08-27 08:37:46.611093283,1.4748e-06,-33591830.0
2025-08-27 08:37:46.797754288,1.4748e-06,-33541771.0
2025-08-27 08:37:47.294443846,1.4748e-06,-33491768.0
2025-08-27 08:37:47.793168068,1.4713e-06,-33441734.0
2025-08-27 08:37:48.288322449,1.4713e-06,-33391662.0
2025-08-27 08:37:48.571845293,1.4691e-06,-33341670.0
2025-08-27 08:37:49.070031643,1.4691e-06,-33291695.0
2025-08-27 08:37:49.574443102,1.468e-06,-33241612.0
2025-08-27 08:37:50.074763298,1.468e-06,-33191610.0
2025-08-27 08:37:50.573959351,1.4665e-06,-33141586.0
2025-08-27 08:37:51.073101044,1.4665e-06,-33091527.0
2025-08-27 08:37:51.568965197,1.4654e-06,-33041532.0
2025-08-27 08:37:52.062713860,1.4654e-06,-32991511.0
2025-08-27 08:37:52.559374571,1.4628e-06,-32941456.0
2025-08-27 08:37:53.055618286,1.4628e-06,-32891477.0
2025-08-27 08:37:53.558770418,1.4601e-06,-32841456.0
2025-08-27 08:37:54.056882143,1.4601e-06,-32791430.0
2025-08-27 08:37:54.553616047,1.4571e-06,-32741435.0
2025-08-27 08:37:55.048973799,1.4571e-06,-32691362.0
2025-08-27 08:37:55.546570063,1.4549e-06,-32641371.0
2025-08-27 08:37:56.047436953,1.4549e-06,-32591304.0
2025-08-27 08:37:56.360855341,1.4549e-06,-32541271.0
2025-08-27 08:37:56.865913391,1.4534e-06,-32491276.0
2025-08-27 08:37:57.364378691,1.4534e-06,-32441246.0
2025-08-27 08:37:57.862035036,1.4545e-06,-32391221.0
2025-08-27 08:37:58.358455181,1.4545e-06,-32341203.0
2025-08-27 08:37:58.861726284,1.4525e-06,-32291159.0
2025-08-27 08:37:59.364111662,1.4525e-06,-32241125.0
2025-08-27 08:37:59.861143589,1.4512e-06,-32191086.0
2025-08-27 08:38:00.358053207,1.4512e-06,-32141097.0
2025-08-27 08:38:00.792952776,1.4516e-06,-32091046.0
2025-08-27 08:38:01.289813280,1.4516e-06,-32041101.0
2025-08-27 08:38:01.784132004,1.4502e-06,-31991025.0
2025-08-27 08:38:02.002371788,1.4502e-06,-31940971.0
2025-08-27 08:38:02.501006603,1.4502e-06,-31890969.0
2025-08-27 08:38:02.997870684,1.4487e-06,-31840946.0
2025-08-27 08:38:03.494123697,1.4487e-06,-31790879.0
2025-08-27 08:38:03.930737972,1.4466e-06,-31740871.0
2025-08-27 08:38:04.432083130,1.4466e-06,-31690874.0
2025-08-27 08:38:04.744536161,1.4453e-06,-31640820.0
2025-08-27 08:38:05.241861582,1.4453e-06,-31590790.0
2025-08-27 08:38:05.740392447,1.4432e-06,-31540794.0
2025-08-27 08:38:06.242671251,1.4432e-06,-31490786.0
2025-08-27 08:38:06.745933294,1.4422e-06,-31440715.0
2025-08-27 08:38:07.248582363,1.4422e-06,-31390682.0
2025-08-27 08:38:07.749688864,1.4405e-06,-31340692.0
2025-08-27 08:38:08.252613782,1.4405e-06,-31290669.0
2025-08-27 08:38:08.756670237,1.4385e-06,-31240641.0
2025-08-27 08:38:09.250144243,1.4385e-06,-31190632.0
2025-08-27 08:38:09.744863749,1.4371e-06,-31140619.0
2025-08-27 08:38:10.241122007,1.4371e-06,-31090568.0
2025-08-27 08:38:10.734027863,1.4367e-06,-31040494.0
2025-08-27 08:38:11.234924078,1.4367e-06,-30990524.0
2025-08-27 08:38:11.735977411,1.4373e-06,-30940486.0
2025-08-27 08:38:11.919022560,1.4373e-06,-30890445.0
2025-08-27 08:38:12.414084435,1.4373e-06,-30840422.0
2025-08-27 08:38:12.911388874,1.4337e-06,-30790416.0
2025-08-27 08:38:13.404468775,1.4337e-06,-30740398.0
2025-08-27 08:38:13.900801182,1.4319e-06,-30690359.0
2025-08-27 08:38:14.394434214,1.4319e-06,-30640334.0
2025-08-27 08:38:14.893859386,1.4308e-06,-30590301.0
2025-08-27 08:38:15.386992216,1.4308e-06,-30540306.0
2025-08-27 08:38:15.822346687,1.4299e-06,-30490246.0
2025-08-27 08:38:16.318751812,1.4299e-06,-30440249.0
2025-08-27 08:38:16.818130255,1.428e-06,-30390228.0
2025-08-27 08:38:17.322156429,1.428e-06,-30340202.0
2025-08-27 08:38:17.816656828,1.4263e-06,-30290183.0
2025-08-27 08:38:18.318120718,1.4263e-06,-30240123.0
2025-08-27 08:38:18.818852901,1.423e-06,-30190143.0
2025-08-27 08:38:19.315938711,1.423e-06,-30140111.0
2025-08-27 08:38:19.814031839,1.4199e-06,-30090055.0
2025-08-27 08:38:20.282530069,1.4199e-06,-30040021.0
2025-08-27 08:38:20.779729843,1.4169e-06,-29989999.0
2025-08-27 08:38:21.278667927,1.4169e-06,-29939961.0
2025-08-27 08:38:21.775840759,1.4156e-06,-29889931.0
2025-08-27 08:38:22.274630070,1.4156e-06,-29839971.0
2025-08-27 08:38:22.773793936,1.4136e-06,-29789921.0
2025-08-27 08:38:23.268959284,1.4136e-06,-29739893.0
2025-08-27 08:38:23.764721632,1.4104e-06,-29689860.0
2025-08-27 08:38:24.259363650,1.4104e-06,-29639850.0
2025-08-27 08:38:24.755857706,1.4092e-06,-29589827.0
2025-08-27 08:38:25.249844551,1.4092e-06,-29539802.0
2025-08-27 08:38:25.745715857,1.4073e-06,-29489768.0
2025-08-27 08:38:26.247398853,1.4073e-06,-29439737.0
2025-08-27 08:38:26.561074018,1.4068e-06,-29389694.0
2025-08-27 08:38:27.055920839,1.4068e-06,-29339698.0
2025-08-27 08:38:27.549119234,1.406e-06,-29289660.0
2025-08-27 08:38:27.858854055,1.406e-06,-29239620.0
2025-08-27 08:38:28.353368521,1.406e-06,-29189630.0
2025-08-27 08:38:28.847987413,1.4031e-06,-29139595.0
2025-08-27 08:38:29.345680237,1.4031e-06,-29089549.0
2025-08-27 08:38:29.841746092,1.3999e-06,-29039559.0
2025-08-27 08:38:30.339780331,1.3999e-06,-28989512.0
2025-08-27 08:38:30.838196754,1.3977e-06,-28939488.0
2025-08-27 08:38:31.085863829,1.3977e-06,-28889444.0
2025-08-27 08:38:31.584719896,1.3952e-06,-28839419.0
2025-08-27 08:38:32.024585247,1.3952e-06,-28789395.0
2025-08-27 08:38:32.522935867,1.3935e-06,-28739406.0
2025-08-27 08:38:33.021518946,1.3935e-06,-28689376.0
2025-08-27 08:38:33.518602609,1.3918e-06,-28639335.0
2025-08-27 08:38:33.984055281,1.3918e-06,-28589295.0
2025-08-27 08:38:34.482273340,1.3918e-06,-28539317.0
2025-08-27 08:38:34.978320599,1.3905e-06,-28489277.0
2025-08-27 08:38:35.476804972,1.3905e-06,-28439234.0
2025-08-27 08:38:35.972439766,1.3906e-06,-28389238.0
2025-08-27 08:38:36.464362383,1.3906e-06,-28339169.0
2025-08-27 08:38:36.960926056,1.3892e-06,-28289162.0
2025-08-27 08:38:37.456516027,1.3892e-06,-28239165.0
2025-08-27 08:38:37.955006838,1.3884e-06,-28189111.0
2025-08-27 08:38:38.452901602,1.3884e-06,-28139107.0
